menu-item-name,"Fall Game Day Special: California Roll*","Fall Game Day Special: California Roll","fall game day special: california roll","Fall Game Day Special: California Rolls","fall game day special: california rolls"
menu-item-name,"Fall Game Day Special: Potstickers*","Fall Game Day Special: Potstickers","fall game day special: potstickers","Fall Game Day Special: Potsticker","fall game day special: potsticker"
menu-item-name,"Fall Game Day Special: Chicken Wings*","Fall Game Day Special: Chicken Wings","fall game day special: chicken wings","Fall Game Day Special: Chicken Wing","fall game day special: chicken wing"
menu-item-name,"Can Soda*","Can Soda","can soda","Can Sodas","can sodas"
menu-item-name,"Fresh Made Lemonade*","Fresh Made Lemonade","fresh made lemonade","Fresh Made Lemonades","fresh made lemonades"
menu-item-name,"Thai Tea*","Thai Tea","thai tea","Thai Teas","thai teas"
menu-item-name,"5. Singapore Rice Noodles*","5. Singapore Rice Noodles","5. singapore rice noodles","5. Singapore Rice Noodle","5. singapore rice noodle","Singapore Rice Noodles","singapore rice noodles","Singapore Rice Noodle","singapore rice noodle"
menu-item-name,"7. Chinese Sausage Fried Rice*","7. Chinese Sausage Fried Rice","7. chinese sausage fried rice","7. Chinese Sausage Fried Rices","7. chinese sausage fried rices","Chinese Sausage Fried Rice","chinese sausage fried rice","Chinese Sausage Fried Rices","chinese sausage fried rices"
menu-item-name,"9. Pineapple Fried Rice*","9. Pineapple Fried Rice","9. pineapple fried rice","9. Pineapple Fried Rices","9. pineapple fried rices","Pineapple Fried Rice","pineapple fried rice","Pineapple Fried Rices","pineapple fried rices"
menu-item-name,"12. Side of Egg Fried Rice*","12. Side of Egg Fried Rice","12. side of egg fried rice","12. Side of Egg Fried Rices","12. side of egg fried rices","Side of Egg Fried Rice","side of egg fried rice","Side of Egg Fried Rices","side of egg fried rices"
menu-item-name,"13. Brown Rice*","13. Brown Rice","13. brown rice","13. Brown Rices","13. brown rices","Brown Rice","brown rice","Brown Rices","brown rices"
menu-item-name,"15. Side Order of Steamed Broccoli*","15. Side Order of Steamed Broccoli","15. side order of steamed broccoli","15. Side Order of Steamed Broccolis","15. side order of steamed broccolis","Side Order of Steamed Broccoli","side order of steamed broccoli","Side Order of Steamed Broccolis","side order of steamed broccolis"
menu-item-name,"16. Egg Sunny Side Up*","16. Egg Sunny Side Up","16. egg sunny side up","16. Egg Sunny Side Ups","16. egg sunny side ups","Egg Sunny Side Up","egg sunny side up","Egg Sunny Side Ups","egg sunny side ups"
menu-item-name,"2. Fried Rice or Noodles*","2. Fried Rice or Noodles","2. fried rice or noodles","2. Fried Rice or Noodle","2. fried rice or noodle","Fried Rice or Noodles","fried rice or noodles","Fried Rice or Noodle","fried rice or noodle"
menu-item-name,"4. Hong Kong Style Crispy Noodle*","4. Hong Kong Style Crispy Noodle","4. hong kong style crispy noodle","4. Hong Kong Style Crispy Noodles","4. hong kong style crispy noodles","Hong Kong Style Crispy Noodle","hong kong style crispy noodle","Hong Kong Style Crispy Noodles","hong kong style crispy noodles"
menu-item-name,"6. Boneless Roasted Duck Fried Rice*","6. Boneless Roasted Duck Fried Rice","6. boneless roasted duck fried rice","6. Boneless Roasted Duck Fried Rices","6. boneless roasted duck fried rices","Boneless Roasted Duck Fried Rice","boneless roasted duck fried rice","Boneless Roasted Duck Fried Rices","boneless roasted duck fried rices"
menu-item-name,"8. Salt Fish and Chicken Fried Rice*","8. Salt Fish and Chicken Fried Rice","8. salt fish and chicken fried rice","8. Salt Fish and Chicken Fried Rices","8. salt fish and chicken fried rices","Salt Fish and Chicken Fried Rice","salt fish and chicken fried rice","Salt Fish and Chicken Fried Rices","salt fish and chicken fried rices"
menu-item-name,"10. Salmon with Ginger Fried Rice*","10. Salmon with Ginger Fried Rice","10. salmon with ginger fried rice","10. Salmon with Ginger Fried Rices","10. salmon with ginger fried rices","Salmon with Ginger Fried Rice","salmon with ginger fried rice","Salmon with Ginger Fried Rices","salmon with ginger fried rices"
menu-item-name,"13. Steamed Rice*","13. Steamed Rice","13. steamed rice","13. Steamed Rices","13. steamed rices","Steamed Rice","steamed rice","Steamed Rices","steamed rices"
menu-item-name,"14. Side of Noodles*","14. Side of Noodles","14. side of noodles","14. Side of Noodle","14. side of noodle","Side of Noodles","side of noodles","Side of Noodle","side of noodle"
menu-item-name,"15. Side Order of Mixed Vegetables*","15. Side Order of Mixed Vegetables","15. side order of mixed vegetables","15. Side Order of Mixed Vegetable","15. side order of mixed vegetable","Side Order of Mixed Vegetables","side order of mixed vegetables","Side Order of Mixed Vegetable","side order of mixed vegetable"
menu-item-name,"A. Asparagus Salmon in Black Bean Sauce*","A. Asparagus Salmon in Black Bean Sauce","a. asparagus salmon in black bean sauce","A. Asparagus Salmon in Black Bean Sauces","a. asparagus salmon in black bean sauces","Asparagus Salmon in Black Bean Sauce","asparagus salmon in black bean sauce","Asparagus Salmon in Black Bean Sauces","asparagus salmon in black bean sauces"
menu-item-name,"C. Shanghai Chicken*","C. Shanghai Chicken","c. shanghai chicken","C. Shanghai Chickens","c. shanghai chickens","Shanghai Chicken","shanghai chicken","Shanghai Chickens","shanghai chickens"
menu-item-name,"E. Spicy Chicken with Fresh Basil*","E. Spicy Chicken with Fresh Basil","e. spicy chicken with fresh basil","E. Spicy Chicken with Fresh Basils","e. spicy chicken with fresh basils","Spicy Chicken with Fresh Basil","spicy chicken with fresh basil","Spicy Chicken with Fresh Basils","spicy chicken with fresh basils"
menu-item-name,"G. Red China Prawns*","G. Red China Prawns","g. red china prawns","G. Red China Prawn","g. red china prawn","Red China Prawns","red china prawns","Red China Prawn","red china prawn"
menu-item-name,"I. Mango Scallops*","I. Mango Scallops","i. mango scallops","I. Mango Scallop","i. mango scallop","Mango Scallops","mango scallops","Mango Scallop","mango scallop"
menu-item-name,"K. Hunan Salmon*","K. Hunan Salmon","k. hunan salmon","K. Hunan Salmons","k. hunan salmons","Hunan Salmon","hunan salmon","Hunan Salmons","hunan salmons"
menu-item-name,"M. Honey Walnut Prawns*","M. Honey Walnut Prawns","m. honey walnut prawns","M. Honey Walnut Prawn","m. honey walnut prawn","Honey Walnut Prawns","honey walnut prawns","Honey Walnut Prawn","honey walnut prawn"
menu-item-name,"O. Bamboo Combo*","O. Bamboo Combo","o. bamboo combo","O. Bamboo Combos","o. bamboo combos","Bamboo Combo","bamboo combo","Bamboo Combos","bamboo combos"
menu-item-name,"Q. Mandarin Eggplant*","Q. Mandarin Eggplant","q. mandarin eggplant","Q. Mandarin Eggplants","q. mandarin eggplants","Mandarin Eggplant","mandarin eggplant","Mandarin Eggplants","mandarin eggplants"
menu-item-name,"S. Peking Duck*","S. Peking Duck","s. peking duck","S. Peking Ducks","s. peking ducks","Peking Duck","peking duck","Peking Ducks","peking ducks"
menu-item-name,"U. Minced Chicken with Lettuce*","U. Minced Chicken with Lettuce","u. minced chicken with lettuce","U. Minced Chicken with Lettuces","u. minced chicken with lettuces","Minced Chicken with Lettuce","minced chicken with lettuce","Minced Chicken with Lettuces","minced chicken with lettuces"
menu-item-name,"B. Portobello Mushroom with Prawns*","B. Portobello Mushroom with Prawns","b. portobello mushroom with prawns","B. Portobello Mushroom with Prawn","b. portobello mushroom with prawn","Portobello Mushroom with Prawns","portobello mushroom with prawns","Portobello Mushroom with Prawn","portobello mushroom with prawn"
menu-item-name,"D. Sesame Chicken*","D. Sesame Chicken","d. sesame chicken","D. Sesame Chickens","d. sesame chickens","Sesame Chicken","sesame chicken","Sesame Chickens","sesame chickens"
menu-item-name,"F. Mango Beef*","F. Mango Beef","f. mango beef","F. Mango Beefs","f. mango beefs","Mango Beef","mango beef","Mango Beefs","mango beefs"
menu-item-name,"H. Mango Prawns*","H. Mango Prawns","h. mango prawns","H. Mango Prawn","h. mango prawn","Mango Prawns","mango prawns","Mango Prawn","mango prawn"
menu-item-name,"J. Fried Fillet Fish in Fresh Garlic and Ginger*","J. Fried Fillet Fish in Fresh Garlic and Ginger","j. fried fillet fish in fresh garlic and ginger","J. Fried Fillet Fish in Fresh Garlic and Gingers","j. fried fillet fish in fresh garlic and gingers","Fried Fillet Fish in Fresh Garlic and Ginger","fried fillet fish in fresh garlic and ginger","Fried Fillet Fish in Fresh Garlic and Gingers","fried fillet fish in fresh garlic and gingers"
menu-item-name,"L. Bamboo Duck*","L. Bamboo Duck","l. bamboo duck","L. Bamboo Ducks","l. bamboo ducks","Bamboo Duck","bamboo duck","Bamboo Ducks","bamboo ducks"
menu-item-name,"N. Bamboo`s Prawns*","N. Bamboo`s Prawns","n. bamboo`s prawns","N. Bamboo`s Prawn","n. bamboo`s prawn","Bamboo`s Prawns","bamboo`s prawns","Bamboo`s Prawn","bamboo`s prawn"
menu-item-name,"P. General Chao`s Chicken*","P. General Chao`s Chicken","p. general chao`s chicken","P. General Chao`s Chickens","p. general chao`s chickens","General Chao`s Chicken","general chao`s chicken","General Chao`s Chickens","general chao`s chickens"
menu-item-name,"R. Five Flavor Spicy Prawns and Beef*","R. Five Flavor Spicy Prawns and Beef","r. five flavor spicy prawns and beef","R. Five Flavor Spicy Prawns and Beefs","r. five flavor spicy prawns and beefs","Five Flavor Spicy Prawns and Beef","five flavor spicy prawns and beef","Five Flavor Spicy Prawns and Beefs","five flavor spicy prawns and beefs"
menu-item-name,"T. Chinese Broccoli with Beef and Prawns*","T. Chinese Broccoli with Beef and Prawns","t. chinese broccoli with beef and prawns","T. Chinese Broccoli with Beef and Prawn","t. chinese broccoli with beef and prawn","Chinese Broccoli with Beef and Prawns","chinese broccoli with beef and prawns","Chinese Broccoli with Beef and Prawn","chinese broccoli with beef and prawn"
menu-item-name,"Japanese Dinner Box*","Japanese Dinner Box","japanese dinner box","Japanese Dinner Boxs","japanese dinner boxs"
menu-item-name,"9. Fried Banana*","9. Fried Banana","9. fried banana","9. Fried Bananas","9. fried bananas","Fried Banana","fried banana","Fried Bananas","fried bananas"
menu-item-name,"11. Ice Cream*","11. Ice Cream","11. ice cream","11. Ice Creams","11. ice creams","Ice Cream","ice cream","Ice Creams","ice creams"
menu-item-name,"13. Mochi*","13. Mochi","13. mochi","13. Mochis","13. mochis","Mochi","mochi","Mochis","mochis"
menu-item-name,"10. Lychee*","10. Lychee","10. lychee","10. Lychees","10. lychees","Lychee","lychee","Lychees","lychees"
menu-item-name,"12. Fried Bun*","12. Fried Bun","12. fried bun","12. Fried Buns","12. fried buns","Fried Bun","fried bun","Fried Buns","fried buns"
menu-item-name,"14. Cheesecake*","14. Cheesecake","14. cheesecake","14. Cheesecakes","14. cheesecakes","Cheesecake","cheesecake","Cheesecakes","cheesecakes"
menu-item-name,"Thai Iced Tea*","Thai Iced Tea","thai iced tea","Thai Iced Teas","thai iced teas"
menu-item-name,"Hot Tea*","Hot Tea","hot tea","Hot Teas","hot teas"
menu-item-name,"Thai Iced Coffee*","Thai Iced Coffee","thai iced coffee","Thai Iced Coffees","thai iced coffees"
menu-item-name,"Soft Drink*","Soft Drink","soft drink","Soft Drinks","soft drinks"
menu-item-name,"1. Fried Tofu*","1. Fried Tofu","1. fried tofu","1. Fried Tofus","1. fried tofus","Fried Tofu","fried tofu","Fried Tofus","fried tofus"
menu-item-name,"3. Shrimp Rolls*","3. Shrimp Rolls","3. shrimp rolls","3. Shrimp Roll","3. shrimp roll","Shrimp Rolls","shrimp rolls","Shrimp Roll","shrimp roll"
menu-item-name,"5. Stuffed Angel Wings*","5. Stuffed Angel Wings","5. stuffed angel wings","5. Stuffed Angel Wing","5. stuffed angel wing","Stuffed Angel Wings","stuffed angel wings","Stuffed Angel Wing","stuffed angel wing"
menu-item-name,"7. Thai Fish Cake*","7. Thai Fish Cake","7. thai fish cake","7. Thai Fish Cakes","7. thai fish cakes","Thai Fish Cake","thai fish cake","Thai Fish Cakes","thai fish cakes"
menu-item-name,"2. Spring Rolls*","2. Spring Rolls","2. spring rolls","2. Spring Roll","2. spring roll","Spring Rolls","spring rolls","Spring Roll","spring roll"
menu-item-name,"4. Thai Satay*","4. Thai Satay","4. thai satay","4. Thai Satays","4. thai satays","Thai Satay","thai satay","Thai Satays","thai satays"
menu-item-name,"6. Crispy Calamari*","6. Crispy Calamari","6. crispy calamari","6. Crispy Calamaris","6. crispy calamaris","Crispy Calamari","crispy calamari","Crispy Calamaris","crispy calamaris"
menu-item-name,"21. Tom Yum Soup*","21. Tom Yum Soup","21. tom yum soup","21. Tom Yum Soups","21. tom yum soups","Tom Yum Soup","tom yum soup","Tom Yum Soups","tom yum soups"
menu-item-name,"23. Seafood Spicy Soup*","23. Seafood Spicy Soup","23. seafood spicy soup","23. Seafood Spicy Soups","23. seafood spicy soups","Seafood Spicy Soup","seafood spicy soup","Seafood Spicy Soups","seafood spicy soups"
menu-item-name,"22. Tom Kar Soup*","22. Tom Kar Soup","22. tom kar soup","22. Tom Kar Soups","22. tom kar soups","Tom Kar Soup","tom kar soup","Tom Kar Soups","tom kar soups"
menu-item-name,"24. Thai Plain Soup*","24. Thai Plain Soup","24. thai plain soup","24. Thai Plain Soups","24. thai plain soups","Thai Plain Soup","thai plain soup","Thai Plain Soups","thai plain soups"
menu-item-name,"14. House Salad*","14. House Salad","14. house salad","14. House Salads","14. house salads","House Salad","house salad","House Salads","house salads"
menu-item-name,"16. Som Tum Salad*","16. Som Tum Salad","16. som tum salad","16. Som Tum Salads","16. som tum salads","Som Tum Salad","som tum salad","Som Tum Salads","som tum salads"
menu-item-name,"18. Seafood Salad*","18. Seafood Salad","18. seafood salad","18. Seafood Salads","18. seafood salads","Seafood Salad","seafood salad","Seafood Salads","seafood salads"
menu-item-name,"20. Grill Beef Salad*","20. Grill Beef Salad","20. grill beef salad","20. Grill Beef Salads","20. grill beef salads","Grill Beef Salad","grill beef salad","Grill Beef Salads","grill beef salads"
menu-item-name,"15. Larb Salad*","15. Larb Salad","15. larb salad","15. Larb Salads","15. larb salads","Larb Salad","larb salad","Larb Salads","larb salads"
menu-item-name,"17. Silver Salad*","17. Silver Salad","17. silver salad","17. Silver Salads","17. silver salads","Silver Salad","silver salad","Silver Salads","silver salads"
menu-item-name,"19. Prawns Salad*","19. Prawns Salad","19. prawns salad","19. Prawns Salads","19. prawns salads","Prawns Salad","prawns salad","Prawns Salads","prawns salads"
menu-item-name,"35. Thai Boat Noodle Soup*","35. Thai Boat Noodle Soup","35. thai boat noodle soup","35. Thai Boat Noodle Soups","35. thai boat noodle soups","Thai Boat Noodle Soup","thai boat noodle soup","Thai Boat Noodle Soups","thai boat noodle soups"
menu-item-name,"37. Thai Rare Beef Noodle Soup*","37. Thai Rare Beef Noodle Soup","37. thai rare beef noodle soup","37. Thai Rare Beef Noodle Soups","37. thai rare beef noodle soups","Thai Rare Beef Noodle Soup","thai rare beef noodle soup","Thai Rare Beef Noodle Soups","thai rare beef noodle soups"
menu-item-name,"39. Fish Ball Noodle Soup*","39. Fish Ball Noodle Soup","39. fish ball noodle soup","39. Fish Ball Noodle Soups","39. fish ball noodle soups","Fish Ball Noodle Soup","fish ball noodle soup","Fish Ball Noodle Soups","fish ball noodle soups"
menu-item-name,"41. BBQ Pork Noodle Soup*","41. BBQ Pork Noodle Soup","41. bbq pork noodle soup","41. BBQ Pork Noodle Soups","41. bbq pork noodle soups","BBQ Pork Noodle Soup","bbq pork noodle soup","BBQ Pork Noodle Soups","bbq pork noodle soups"
menu-item-name,"43. Wonton Soup*","43. Wonton Soup","43. wonton soup","43. Wonton Soups","43. wonton soups","Wonton Soup","wonton soup","Wonton Soups","wonton soups"
menu-item-name,"45. Suki-Yaki*","45. Suki-Yaki","45. suki-yaki","45. Suki-Yakis","45. suki-yakis","Suki","suki","Sukis","sukis","Suki-Yaki","suki-yaki","Suki-Yakis","suki-yakis"
menu-item-name,"36. Thai Beef Stew Noodle Soup*","36. Thai Beef Stew Noodle Soup","36. thai beef stew noodle soup","36. Thai Beef Stew Noodle Soups","36. thai beef stew noodle soups","Thai Beef Stew Noodle Soup","thai beef stew noodle soup","Thai Beef Stew Noodle Soups","thai beef stew noodle soups"
menu-item-name,"38. Thai Beef Ball Noodle Soup*","38. Thai Beef Ball Noodle Soup","38. thai beef ball noodle soup","38. Thai Beef Ball Noodle Soups","38. thai beef ball noodle soups","Thai Beef Ball Noodle Soup","thai beef ball noodle soup","Thai Beef Ball Noodle Soups","thai beef ball noodle soups"
menu-item-name,"40. Chicken Noodle Soup*","40. Chicken Noodle Soup","40. chicken noodle soup","40. Chicken Noodle Soups","40. chicken noodle soups","Chicken Noodle Soup","chicken noodle soup","Chicken Noodle Soups","chicken noodle soups"
menu-item-name,"42. Roasted Duck Noodle Soup*","42. Roasted Duck Noodle Soup","42. roasted duck noodle soup","42. Roasted Duck Noodle Soups","42. roasted duck noodle soups","Roasted Duck Noodle Soup","roasted duck noodle soup","Roasted Duck Noodle Soups","roasted duck noodle soups"
menu-item-name,"44. Seafood Noodle Soup*","44. Seafood Noodle Soup","44. seafood noodle soup","44. Seafood Noodle Soups","44. seafood noodle soups","Seafood Noodle Soup","seafood noodle soup","Seafood Noodle Soups","seafood noodle soups"
menu-item-name,"46. Pad Thai*","46. Pad Thai","46. pad thai","46. Pad Thais","46. pad thais","Pad Thai","pad thai","Pad Thais","pad thais"
menu-item-name,"48. Rad Nah*","48. Rad Nah","48. rad nah","48. Rad Nahs","48. rad nahs","Rad Nah","rad nah","Rad Nahs","rad nahs"
menu-item-name,"50. Kai Kur Rice Noodle*","50. Kai Kur Rice Noodle","50. kai kur rice noodle","50. Kai Kur Rice Noodles","50. kai kur rice noodles","Kai Kur Rice Noodle","kai kur rice noodle","Kai Kur Rice Noodles","kai kur rice noodles"
menu-item-name,"52. Thai Fried Rice*","52. Thai Fried Rice","52. thai fried rice","52. Thai Fried Rices","52. thai fried rices","Thai Fried Rice","thai fried rice","Thai Fried Rices","thai fried rices"
menu-item-name,"54. Pineapple Fried Rice*","54. Pineapple Fried Rice","54. pineapple fried rice","54. Pineapple Fried Rices","54. pineapple fried rices","Pineapple Fried Rice","pineapple fried rice","Pineapple Fried Rices","pineapple fried rices"
menu-item-name,"56. BBQ Pork and Chinese Sausage Fried Rice*","56. BBQ Pork and Chinese Sausage Fried Rice","56. bbq pork and chinese sausage fried rice","56. BBQ Pork and Chinese Sausage Fried Rices","56. bbq pork and chinese sausage fried rices","BBQ Pork and Chinese Sausage Fried Rice","bbq pork and chinese sausage fried rice","BBQ Pork and Chinese Sausage Fried Rices","bbq pork and chinese sausage fried rices"
menu-item-name,"47. Pad See Eu*","47. Pad See Eu","47. pad see eu","47. Pad See Eus","47. pad see eus","Pad See Eu","pad see eu","Pad See Eus","pad see eus"
menu-item-name,"49. Thai Spicy Pan Fried*","49. Thai Spicy Pan Fried","49. thai spicy pan fried","49. Thai Spicy Pan Frieds","49. thai spicy pan frieds","Thai Spicy Pan Fried","thai spicy pan fried","Thai Spicy Pan Frieds","thai spicy pan frieds"
menu-item-name,"51. Special Rice Noodle*","51. Special Rice Noodle","51. special rice noodle","51. Special Rice Noodles","51. special rice noodles","Special Rice Noodle","special rice noodle","Special Rice Noodles","special rice noodles"
menu-item-name,"53. Crab Fried Rice*","53. Crab Fried Rice","53. crab fried rice","53. Crab Fried Rices","53. crab fried rices","Crab Fried Rice","crab fried rice","Crab Fried Rices","crab fried rices"
menu-item-name,"55. Duck Fried Rice*","55. Duck Fried Rice","55. duck fried rice","55. Duck Fried Rices","55. duck fried rices","Duck Fried Rice","duck fried rice","Duck Fried Rices","duck fried rices"
menu-item-name,"25. Pumpkin Curry a La Carte*","25. Pumpkin Curry a La Carte","25. pumpkin curry a la carte","25. Pumpkin Curry a La Cartes","25. pumpkin curry a la cartes","Pumpkin Curry a La Carte","pumpkin curry a la carte","Pumpkin Curry a La Cartes","pumpkin curry a la cartes"
menu-item-name,"27. Red Curry a La Carte*","27. Red Curry a La Carte","27. red curry a la carte","27. Red Curry a La Cartes","27. red curry a la cartes","Red Curry a La Carte","red curry a la carte","Red Curry a La Cartes","red curry a la cartes"
menu-item-name,"29. Panang Curry a La Carte*","29. Panang Curry a La Carte","29. panang curry a la carte","29. Panang Curry a La Cartes","29. panang curry a la cartes","Panang Curry a La Carte","panang curry a la carte","Panang Curry a La Cartes","panang curry a la cartes"
menu-item-name,"26. Green Curry a La Carte*","26. Green Curry a La Carte","26. green curry a la carte","26. Green Curry a La Cartes","26. green curry a la cartes","Green Curry a La Carte","green curry a la carte","Green Curry a La Cartes","green curry a la cartes"
menu-item-name,"28. Yellow Curry a La Carte*","28. Yellow Curry a La Carte","28. yellow curry a la carte","28. Yellow Curry a La Cartes","28. yellow curry a la cartes","Yellow Curry a La Carte","yellow curry a la carte","Yellow Curry a La Cartes","yellow curry a la cartes"
menu-item-name,"30. Jungle Curry a La Carte*","30. Jungle Curry a La Carte","30. jungle curry a la carte","30. Jungle Curry a La Cartes","30. jungle curry a la cartes","Jungle Curry a La Carte","jungle curry a la carte","Jungle Curry a La Cartes","jungle curry a la cartes"
menu-item-name,"59. Thai Hot Basil a La Carte*","59. Thai Hot Basil a La Carte","59. thai hot basil a la carte","59. Thai Hot Basil a La Cartes","59. thai hot basil a la cartes","Thai Hot Basil a La Carte","thai hot basil a la carte","Thai Hot Basil a La Cartes","thai hot basil a la cartes"
menu-item-name,"61. Spicy String Bean a La Carte*","61. Spicy String Bean a La Carte","61. spicy string bean a la carte","61. Spicy String Bean a La Cartes","61. spicy string bean a la cartes","Spicy String Bean a La Carte","spicy string bean a la carte","Spicy String Bean a La Cartes","spicy string bean a la cartes"
menu-item-name,"63. Spicy Eggplant a La Carte*","63. Spicy Eggplant a La Carte","63. spicy eggplant a la carte","63. Spicy Eggplant a La Cartes","63. spicy eggplant a la cartes","Spicy Eggplant a La Carte","spicy eggplant a la carte","Spicy Eggplant a La Cartes","spicy eggplant a la cartes"
menu-item-name,"65. Ginger Chicken a La Carte*","65. Ginger Chicken a La Carte","65. ginger chicken a la carte","65. Ginger Chicken a La Cartes","65. ginger chicken a la cartes","Ginger Chicken a La Carte","ginger chicken a la carte","Ginger Chicken a La Cartes","ginger chicken a la cartes"
menu-item-name,"67. Sweet & Sour Shrimp a La Carte*","67. Sweet & Sour Shrimp a La Carte","67. sweet & sour shrimp a la carte","67. Sweet & Sour Shrimp a La Cartes","67. sweet & sour shrimp a la cartes","Sweet","sweet","Sweets","sweets","Sweet & Sour Shrimp a La Carte","sweet & sour shrimp a la carte","Sweet & Sour Shrimp a La Cartes","sweet & sour shrimp a la cartes"
menu-item-name,"69. Praram a La Carte*","69. Praram a La Carte","69. praram a la carte","69. Praram a La Cartes","69. praram a la cartes","Praram a La Carte","praram a la carte","Praram a La Cartes","praram a la cartes"
menu-item-name,"60. Spicy Fresh Chili a La Carte*","60. Spicy Fresh Chili a La Carte","60. spicy fresh chili a la carte","60. Spicy Fresh Chili a La Cartes","60. spicy fresh chili a la cartes","Spicy Fresh Chili a La Carte","spicy fresh chili a la carte","Spicy Fresh Chili a La Cartes","spicy fresh chili a la cartes"
menu-item-name,"62. Fried Garlic & Pepper a La Carte*","62. Fried Garlic & Pepper a La Carte","62. fried garlic & pepper a la carte","62. Fried Garlic & Pepper a La Cartes","62. fried garlic & pepper a la cartes","Fried Garlic","fried garlic","Fried Garlics","fried garlics","Fried Garlic & Pepper a La Carte","fried garlic & pepper a la carte","Fried Garlic & Pepper a La Cartes","fried garlic & pepper a la cartes"
menu-item-name,"64. Cashew Chicken a La Carte*","64. Cashew Chicken a La Carte","64. cashew chicken a la carte","64. Cashew Chicken a La Cartes","64. cashew chicken a la cartes","Cashew Chicken a La Carte","cashew chicken a la carte","Cashew Chicken a La Cartes","cashew chicken a la cartes"
menu-item-name,"66. Beef with Broccoli a La Carte*","66. Beef with Broccoli a La Carte","66. beef with broccoli a la carte","66. Beef with Broccoli a La Cartes","66. beef with broccoli a la cartes","Beef with Broccoli a La Carte","beef with broccoli a la carte","Beef with Broccoli a La Cartes","beef with broccoli a la cartes"
menu-item-name,"68. Vegetables Deluxe a La Carte*","68. Vegetables Deluxe a La Carte","68. vegetables deluxe a la carte","68. Vegetables Deluxe a La Cartes","68. vegetables deluxe a la cartes","Vegetables Deluxe a La Carte","vegetables deluxe a la carte","Vegetables Deluxe a La Cartes","vegetables deluxe a la cartes"
menu-item-name,"70. Prawns with Silver Noodle*","70. Prawns with Silver Noodle","70. prawns with silver noodle","70. Prawns with Silver Noodles","70. prawns with silver noodles","Prawns with Silver Noodle","prawns with silver noodle","Prawns with Silver Noodles","prawns with silver noodles"
menu-item-name,"72. Prawns with Chili Paste*","72. Prawns with Chili Paste","72. prawns with chili paste","72. Prawns with Chili Pastes","72. prawns with chili pastes","Prawns with Chili Paste","prawns with chili paste","Prawns with Chili Pastes","prawns with chili pastes"
menu-item-name,"74. Steam Mussel*","74. Steam Mussel","74. steam mussel","74. Steam Mussels","74. steam mussels","Steam Mussel","steam mussel","Steam Mussels","steam mussels"
menu-item-name,"76. Three Flavored Fish*","76. Three Flavored Fish","76. three flavored fish","76. Three Flavored Fishs","76. three flavored fishs","Three Flavored Fish","three flavored fish","Three Flavored Fishs","three flavored fishs"
menu-item-name,"78. Crispy Pompano*","78. Crispy Pompano","78. crispy pompano","78. Crispy Pompanos","78. crispy pompanos","Crispy Pompano","crispy pompano","Crispy Pompanos","crispy pompanos"
menu-item-name,"71. Prawns with Garlic Sauce*","71. Prawns with Garlic Sauce","71. prawns with garlic sauce","71. Prawns with Garlic Sauces","71. prawns with garlic sauces","Prawns with Garlic Sauce","prawns with garlic sauce","Prawns with Garlic Sauces","prawns with garlic sauces"
menu-item-name,"73. Kung with Dry Red Curry*","73. Kung with Dry Red Curry","73. kung with dry red curry","73. Kung with Dry Red Currys","73. kung with dry red currys","Kung with Dry Red Curry","kung with dry red curry","Kung with Dry Red Currys","kung with dry red currys"
menu-item-name,"75. Garden Trout*","75. Garden Trout","75. garden trout","75. Garden Trouts","75. garden trouts","Garden Trout","garden trout","Garden Trouts","garden trouts"
menu-item-name,"77. Rainbow Trout*","77. Rainbow Trout","77. rainbow trout","77. Rainbow Trouts","77. rainbow trouts","Rainbow Trout","rainbow trout","Rainbow Trouts","rainbow trouts"
menu-item-name,"31. Homok Seafood*","31. Homok Seafood","31. homok seafood","31. Homok Seafoods","31. homok seafoods","Homok Seafood","homok seafood","Homok Seafoods","homok seafoods"
menu-item-name,"33. Spicy Catfish*","33. Spicy Catfish","33. spicy catfish","33. Spicy Catfishs","33. spicy catfishs","Spicy Catfish","spicy catfish","Spicy Catfishs","spicy catfishs"
menu-item-name,"32. Heavenly Prawns*","32. Heavenly Prawns","32. heavenly prawns","32. Heavenly Prawn","32. heavenly prawn","Heavenly Prawns","heavenly prawns","Heavenly Prawn","heavenly prawn"
menu-item-name,"34. Spicy Seafood*","34. Spicy Seafood","34. spicy seafood","34. Spicy Seafoods","34. spicy seafoods","Spicy Seafood","spicy seafood","Spicy Seafoods","spicy seafoods"
menu-item-name,"8. BBQ Beef*","8. BBQ Beef","8. bbq beef","8. BBQ Beefs","8. bbq beefs","BBQ Beef","bbq beef","BBQ Beefs","bbq beefs"
menu-item-name,"10. Dancing Prawns*","10. Dancing Prawns","10. dancing prawns","10. Dancing Prawn","10. dancing prawn","Dancing Prawns","dancing prawns","Dancing Prawn","dancing prawn"
menu-item-name,"12. Roasted Duck*","12. Roasted Duck","12. roasted duck","12. Roasted Ducks","12. roasted ducks","Roasted Duck","roasted duck","Roasted Ducks","roasted ducks"
menu-item-name,"9. Grilled Salmon*","9. Grilled Salmon","9. grilled salmon","9. Grilled Salmons","9. grilled salmons","Grilled Salmon","grilled salmon","Grilled Salmons","grilled salmons"
menu-item-name,"11. Grill Mussels*","11. Grill Mussels","11. grill mussels","11. Grill Mussel","11. grill mussel","Grill Mussels","grill mussels","Grill Mussel","grill mussel"
